partipcod,parnom,disnom,cornom,nivel,latitud,longitud,tipodet,ts,nivel_lbl
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Av Espinoza,San Isidro,NA,1,-12.102884,-77.052521,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Av Salaverry,San Isidro,NA,1,-12.101337,-77.057152,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Ca Baltazar La Torre,San Isidro,NA,1,-12.10176,-77.056656,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Ca Juan Dellepiani,San Isidro,NA,1,-12.102248,-77.05513,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Ca Los Manzanos,San Isidro,NA,1,-12.102717,-77.052429,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antonio Pezet (Tramo: Av Salaverry - Av Belen )-Ca Romanet,San Isidro,NA,1,-12.103053,-77.049095,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Antunez De Mayolo ( Ca Gran Chimu - Ca Las Calandrias)-Ca Los Alcanfores,Santa Anita,NA,4,-12.043904801,-76.969737642,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arenales-Av Coronel Joaquin Bernal,Lince,NA,4,-12.086967164,-77.035326619,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arenales-Av Cuba,Jesus Maria,NA,2,-12.074529,-77.037125,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arenales-Av Dos De Mayo,San Isidro,NA,2,-12.090691,-77.034721,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arenales-Av Javier Prado,San Isidro,NA,1,-12.092234,-77.034485,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arenales-Av Jose Leal,Lince,NA,4,-12.084674249,-77.035645801,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arenales-Entre Jr Larrabure Y Unanue Y Ca Sanchez,Jesus Maria,NA,1,-12.070084,-77.037773,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arenales-Entre Jr Toedoro Cardenas Y Jr M Del Pino,Jesus Maria,NA,2,-12.078381,-77.036537,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arenales-Jr Leon Velarde,Lince,NA,3,-12.082606,-77.035919,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Arenales-Jr Pablo Bermudez,Jesus Maria,NA,2,-12.072467,-77.03743,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arenales-Jr Saco Oliveros,Jesus Maria,NA,1,-12.068393,-77.038025,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Av Andres Aramburu,Miraflores,NA,1,-12.103781,-77.031433,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Av Angamos Oeste,Miraflores,NA,2,-12.113393,-77.029701,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Av Cuba,Lima,NA,2,-12.074342,-77.035957,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Av Hernan Velarde,Lima,NA,2,-12.065879,-77.037186,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Av Ignacio Merino,Lince,NA,4,-12.085274759,-77.03239391,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arequipa-Av Juan De Arona,San Isidro,NA,2,-12.097391,-77.032425,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Av Paz Soldan,San Isidro,NA,2,-12.096827,-77.032608,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Av 28 De Julio,Lima,NA,2,-12.065599,-77.037404,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Ayacuho,Miraflores,NA,2,-12.111308,-77.030266,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Carlos Tenaud,Miraflores,NA,1,-12.108987,-77.030563,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Choquehuanca,San Isidro,NA,2,-12.099476,-77.032272,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Contralmirante Montero,Miraflores,NA,2,-12.111918,-77.030052,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Enrique Villar,Lima,NA,2,-12.076464,-77.035477,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Gonzales Prada,Miraflores,NA,2,-12.117237,-77.029205,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca La Habana,San Isidro,NA,2,-12.099922,-77.032104,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Los Angeles,Miraflores,NA,1,-12.106462,-77.03109,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Manuel Ba1on,San Isidro,NA,1,-12.094367,-77.032982,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Mariano Carranza,Lima,NA,2,-12.075774,-77.03566,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Olavide,San Isidro,NA,1,-12.093586,-77.032959,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Piura,Miraflores,NA,2,-12.115632,-77.029541,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Raymundo Morales,San Isidro,NA,1,-12.102608,-77.031746,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Rio De Janeiro,Miraflores,NA,1,-12.105785,-77.031097,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Ca Teodoro Cardenas,Lima,NA,2,-12.078078,-77.035286,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Ca Teruel,Miraflores,NA,1,-12.107524,-77.030899,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Jr Bernardo Alcedo,Lince,NA,4,-12.085073656,-77.034257483,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arequipa-Jr Domingo Casanova,Lince,NA,2,-12.089985,-77.033562,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Jr Emilio Fernandez,Lima,NA,2,-12.073652,-77.035988,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Jr Manuel Candamo,Lince,NA,3,-12.082228,-77.034599,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Arequipa-Jr Manuel Segura,Lima,NA,4,-12.079459973,-77.03530838,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arequipa-Jr Ramon Dagnino,Lima,NA,1,-12.071046,-77.036324,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Jr Risso,Lince,NA,4,-12.085449611,-77.034446219,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arequipa-Jr Saco Oliveros,Lima,NA,1,-12.068165,-77.036781,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arequipa-Jr Soledad,San Isidro,NA,2,-12.0905,-77.033585,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arequipa-Jr Tomas Guido,Lince,NA,4,-12.08671255,-77.034253583,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arequipa-Ovalo Pardo (AvJ Pardo),Miraflores,NA,2,-12.118731,-77.029083,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina - Cuadra 1349,Callao,NA,1,-12.063025,-77.097137,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina - Ovalo Garibaldi,Callao,NA,1,-12.052496,-77.139313,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Av Pacasmayo,Lima,NA,2,-12.044094,-77.047234,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Av Ramen Cnrcamo,Lima,NA,3,-12.044019,-77.050713,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Ca Rodolfo Beltran,Lima,NA,2,-12.04439,-77.052124,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Jr Acomayo,Lima,NA,3,-12.04377,-77.048141,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Jr Ascope,Lima,NA,2,-12.043438,-77.045425,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina (Tramo: Plaza Unisn - Ca Rodolfo Beltr)N)-Jr Huarochir,Lima,NA,2,-12.043842,-77.044746,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 2 - Av Faucett,Callao,NA,2,-12.048494,-77.098793,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 2 - Minka,Callao,NA,1,-12.04944,-77.110931,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 2 - 3481,Callao,NA,1,-12.049191,-77.108521,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 2 - 4510,Callao,NA,2,-12.048601,-77.100891,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 3 - Argentina Con Villegas,Callao,NA,1,-12.050035,-77.118004,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Frente A Alicorp,Carmen De La Legua Reynoso,NA,2,-12.048271,-77.096786,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 3 - Frente A Gas SAC,Callao,NA,1,-12.048726,-77.104172,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Frente A Minka,Callao,NA,1,-12.04944,-77.110931,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Frente A Olva,Callao,NA,2,-12.04859,-77.099319,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 3 - Frente A Paraiso,Callao,NA,1,-12.047951,-77.090569,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Frente A 5982,Carmen De La Legua Reynoso,NA,1,-12.047557,-77.088821,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Frente A 6270,Carmen De La Legua Reynoso,NA,1,-12.047573,-77.088905,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Grupo Pana,Callao,NA,1,-12.049156,-77.106598,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - Paraiso,Callao,NA,1,-12.047951,-77.090569,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 1749,Callao,NA,1,-12.050238,-77.123955,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 1862,Lima,NA,1,-12.045501,-77.06591,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 194,Lima,NA,1,-12.043187,-77.044464,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 2427,Callao,NA,1,-12.050106,-77.117874,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 3894,Callao,NA,1,-12.049012,-77.105278,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 4362,Callao,NA,2,-12.048574,-77.10025,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Argentina 3 - 5982,Carmen De La Legua Reynoso,NA,1,-12.047557,-77.088821,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Argentina 3 - 6240,Carmen De La Legua Reynoso,NA,1,-12.047557,-77.088806,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Arica-Jr Aguarico,Breña,NA,4,-12.057296,-77.051239,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arica-Jr Breca,Breña,NA,3,-12.059797,-77.043137,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Arica-Jr Chamaya,Breña,NA,4,-12.056236,-77.055283,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arica-Jr General Varela,Breña,NA,2,-12.0589,-77.045532,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Arica-Jr Iquique,Breña,NA,3,-12.05966,-77.043236,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Arica-Jr Loreto,Breña,NA,4,-12.058263,-77.047844,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Arica-Jr Napo,Breña,NA,4,-12.057099,-77.052505,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Armendariz-AvVasco Nurez De Balboa,Miraflores,NA,1,-12.133173,-77.027596,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Armendariz-Ca Las Acacias,Miraflores,NA,1,-12.134499,-77.02597,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Armendariz-Ca Las Dalias,Miraflores,NA,1,-12.132198,-77.028999,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Angamos,San Borja,NA,2,-12.111443,-76.999947,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Canada,San Luis,NA,2,-12.083703999999999,-77.003845,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av De Las Artes,San Borja,NA,1,-12.090705,-77.002983,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Del Aire,San Luis,NA,4,-12.08146205,-77.00493961,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Fray Luis De Leon,San Borja,NA,1,-12.097829,-77.001953,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Hillman,Surquillo,NA,2,-12.115817,-76.999275,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Isabel La Catolica,La Victoria,NA,2,-12.067889,-77.011757,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Javier Prado,San Borja,NA,2,-12.087117,-77.003281,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Manuel Villaran,Surquillo,NA,2,-12.11977,-76.998329,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Mexico,La Victoria,NA,4,-12.071602028,-77.011206493,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Ordocez,San Borja,NA,2,-12.105695,-77.00116,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Paul Linder,San Borja,NA,2,-12.108477,-77.000725,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Pedro Venturo,Surquillo,NA,2,-12.120297,-76.998077,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av San Borja Norte,San Borja,NA,2,-12.09476,-77.002472,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av San Borja Sur,San Borja,NA,1,-12.100582,-77.001518,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av Valle Del Sur,Santiago De Surco,NA,1,-12.122456,-76.998383,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Av28 De Julio,Lima,NA,4,-12.060871647999999,-77.013199199,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Alicante,Santiago De Surco,NA,1,-12.126773,-77.000275,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Alicios,La Victoria,NA,2,-12.079772,-77.009377,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Camilo Blas,Surquillo,NA,2,-12.113743,-76.999611,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Cuenca,Santiago De Surco,NA,1,-12.124669,-76.999405,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Esciron,La Victoria,NA,2,-12.080429,-77.007408,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca IAIbernz,San Borja,NA,1,-12.102957,-77.001228,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Juaquin Madrid,San Borja,NA,2,-12.107213,-77.000694,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Lopez De Ayala,San Borja,NA,2,-12.09497,-77.002708,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Omega,San Borja,NA,2,-12.109463,-77.000465,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Scorsa,Santiago De Surco,NA,1,-12.12511,-76.999367,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Tinta,San Luis,NA,2,-12.080564,-77.006363,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Valcarcel,Santiago De Surco,NA,1,-12.126811,-77.000008,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Valencia,Santiago De Surco,NA,1,-12.122084,-76.998505,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ca Williams,Surquillo,NA,2,-12.113092,-76.999947,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Calle 25 De Diciembre,La Victoria,NA,2,-12.075399,-77.011246,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ga Ghberti,Surquillo,NA,2,-12.116226,-76.998955,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Jr Enrique Barreda,La Victoria,NA,3,-12.074828,-77.010895,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Jr Garcia Naranjo,Lima,NA,4,-12.059390106,-77.013447574,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Jr Hipolito Unanue,La Victoria,NA,2,-12.064937,-77.012581,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Jr Humboldt,La Victoria,NA,2,-12.063903,-77.012375,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Ovalo Los Cabitos,Santiago De Surco,NA,1,-12.128013,-77.000778,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Pje Cultura,San Luis,NA,2,-12.079455,-77.00946,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Aviacion (Ovalo Los Cabitos - Av Miguel Grau)-Plaza De Los D Humanos,San Luis,NA,2,-12.078231,-77.010284,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bartolome De Las Casas-Ca Las Zarzamoras,San Martin De Porres,NA,3,-12.014089,-77.057228,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bartolome De Las Casas-Ca Los Espinoz,San Martin De Porres,NA,3,-12.012733,-77.055763,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bartolome De Las Casas-Ca Primavera,San Martin De Porres,NA,3,-12.01422,-77.057404,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bauzate Y Meza-Jr Prol Huanuco,La Victoria,NA,2,-12.062739,-77.015266,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bernardo Alcedo-Av Petit Thouars,Lince,NA,4,-12.084572544,-77.03348346,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Av Brasil,Pueblo Libre,NA,4,-12.074894,-77.054291,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Av Del Rio,Pueblo Libre,NA,4,-12.073802607,-77.055405566,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Av Paseo De Los Andes,Pueblo Libre,NA,3,-12.071816,-77.058807,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bolivar-Av Paseo Delos Andes,Pueblo Libre,NA,3,-12.071944,-77.058998,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bolivar-Av San Martin,Pueblo Libre,NA,3,-12.071548,-77.061432,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bolivar-Ca A Lincon,Pueblo Libre,NA,2,-12.070969,-77.075745,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bolivar-Ca Aragon,Pueblo Libre,NA,2,-12.07172,-77.071793,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bolivar-Ca Bernardo Ohigginis,Pueblo Libre,NA,4,-12.072254011,-77.064379609,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Ca Bernardo Ohiggins,Pueblo Libre,NA,4,-12.071995214,-77.063896265,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Ca Clovis,Pueblo Libre,NA,4,-12.072351,-77.066391,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Ca Valle Riestra,Pueblo Libre,NA,4,-12.0722,-77.068748,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolivar-Psje Alameda La Luz,Pueblo Libre,NA,2,-12.071075,-77.074753,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bolivar-Psje Juan Valer,Pueblo Libre,NA,2,-12.071689,-77.072289,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Altura Del Predio 210,Santa Anita,NA,1,-12.054851,-76.969757,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Av Carretera Central,Santa Anita,NA,1,-12.056197,-76.969299,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Av Los Eucaliptos,Santa Anita,NA,4,-12.045039309,-76.974021092,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Av 7 De Junio,Santa Anita,NA,3,-12.048441,-76.972427,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Ca Banchero Rossi,Santa Anita,NA,1,-12.053752,-76.970192,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Ca Belisario Suarez,Santa Anita,NA,2,-12.050885,-76.971588,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Ca Los Alcanfores,Santa Anita,NA,4,-12.04543701,-76.974117396,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolognesi ( Av Los Eucaliptos - Carretera Central)-Ca Marcelino Varela,Santa Anita,NA,4,-12.050109,-76.971855,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Bolognesi-Av Industrial,Independencia,NA,1,-12.003837,-77.057625,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Bolognesi-Ca Castillo De Chavin,Independencia,NA,1,-12.004123,-77.060555,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Bolognesi-Ca El Triunfo,Independencia,NA,1,-12.00411,-77.059479,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Brasil-Av Bolivar,Pueblo Libre,NA,4,-12.074884,-77.05365,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Av De La Policia,Jesus Maria,NA,2,-12.08481,-77.061707,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Brasil-Av Gral Vivanco,Pueblo Libre,NA,4,-12.080396,-77.058258,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Av Javier Prado,Magdalena Del Mar,NA,3,-12.090149,-77.066101,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Brasil-Av Mariategui,Jesus Maria,NA,4,-12.078960679,-77.056888983,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Av San Felipe,Pueblo Libre,NA,4,-12.080859,-77.058441,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Av 28 De Julio,Breña,NA,4,-12.065049,-77.045563,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Ca Cabo Guitarra,Pueblo Libre,NA,4,-12.084225,-77.061333,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Ca Don Bosco,Breña,NA,4,-12.062574,-77.043556,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Jr Almagro,Pueblo Libre,NA,3,-12.082371,-77.059845,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Brasil-Jr Borgola,Pueblo Libre,NA,4,-12.071882368,-77.051224414,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Jr Canterac,Jesus Maria,NA,4,-12.069380415,-77.048985045,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Brasil-Jr Castrovirreyna,Breña,NA,4,-12.068943563,-77.048803369,Transporte Regular,2021-05-15T20:22:17Z,Extremo
